case_id,model,file_path,filename,syntax_valid,syntax_error_message
repo_9e694dd_d2507e1,Claude,cases/repo_9e694dd_d2507e1/llm_claude_sfbui.py,llm_claude_sfbui.py,Yes,None
repo_9e694dd_d2507e1,Gemini,cases/repo_9e694dd_d2507e1/llm_gemini_sf.py,llm_gemini_sf.py,Yes,None
repo_9e694dd_d2507e1,Gemini,cases/repo_9e694dd_d2507e1/llm_gemini_foothelper.py,llm_gemini_foothelper.py,Yes,None
repo_9e694dd_d2507e1,Claude,cases/repo_9e694dd_d2507e1/llm_claude_sf.py,llm_claude_sf.py,Yes,None
repo_9e694dd_d2507e1,Gemini,cases/repo_9e694dd_d2507e1/llm_gemini_sfbui.py,llm_gemini_sfbui.py,Yes,None
repo_9e694dd_d2507e1,Gemini,cases/repo_9e694dd_d2507e1/llm_gemini_helper.py,llm_gemini_helper.py,Yes,None
repo_9e694dd_d2507e1,Claude,cases/repo_9e694dd_d2507e1/llm_claude_helper.py,llm_claude_helper.py,Yes,None
repo_aae4a1f_7f04a49,Claude,cases/repo_aae4a1f_7f04a49/llm_claude_testspider.py,llm_claude_testspider.py,Yes,None
repo_aae4a1f_7f04a49,Gemini,cases/repo_aae4a1f_7f04a49/llm_gemini_testspider.py,llm_gemini_testspider.py,No,SyntaxError: invalid syntax
repo_aae4a1f_7f04a49,GPT,cases/repo_aae4a1f_7f04a49/llm_testspider.py,llm_testspider.py,Yes,None
